Huc 8,Huc 8 Name,Huc 12,Huc 12 Name,Type,Category,Scientific Name,Common Name,Global Rank,State Rank,Fed Status,State Status,Habitat Description,Wet Habitat Flag
6010205,Upper Clinch River,60102050808,Brier Creek-Clinch River,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6010205,Upper Clinch River,60102051003,Big Creek-Clinch River,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6010205,Upper Clinch River,60102051004,Dutch Valley Creek-Clinch River,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6010205,Upper Clinch River,60102051101,Clinch River-Norris Lake Upper,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6010206,Powell River,60102060304,Yellow Creek-Powell River,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6010206,Powell River,60102060307,Fourmile Creek-Powell River,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6010206,Powell River,60102060404,Gap Creek-Powell River,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6010207,Lower Clinch River,60102070303,Poplar Creek Lower,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6010207,Lower Clinch River,60102070401,Clinch River-Cane Creek,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6010207,Lower Clinch River,60102070403,Clinch River-Wolf creek,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6010207,Lower Clinch River,60102070404,Clinch River-Conner Creek,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6010208,Emory River,60102080408,Emory River Lower,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6020004,Sequatchie River,60200040301,Sequatchie River-Rogers Branch,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6030003,Upper Elk River,60300030703,Elk River-Cofffee Creek,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6030003,Upper Elk River,60300030704,Elk River-Dukes Creek,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6030003,Upper Elk River,60300030706,Elk River-Lees Creek,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
6030003,Upper Elk River,60300030901,Elk River-Molino Creek,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
5130105,Obey River,51301050402,Rotten Fork Wolf River,Invertebrate Animal,Insect,Anillinus sp. 5,Flag Trail Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; northern Cumberlands.,Upland
6030002,Wheeler Lake,60300020301,State Rock Branch-Flint River,Invertebrate Animal,Crustacean,Faxonius cooperi,Flint River Crayfish,G1,S1,--,E,Among leaf litter in medium-sized streams; headwaters of Flint River watershed; Lincoln County.,Aquatic
6030002,Wheeler Lake,60300020303,Mountain Fork,Invertebrate Animal,Crustacean,Faxonius cooperi,Flint River Crayfish,G1,S1,--,E,Among leaf litter in medium-sized streams; headwaters of Flint River watershed; Lincoln County.,Aquatic
5130105,Obey River,51301050504,Neely Creek-Obey River,Invertebrate Animal,Insect,Pseudanophthalmus fowlerae,Fowler's Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; eastern Highland Rim.,Upland
5130105,Obey River,51301050402,Rotten Fork Wolf River,Invertebrate Animal,Other Type,Pseudotremia garlandae,Garland's Cave Millipede,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; riparian mud banks in caves of the N Cumberland Plateau; Fentress County.,Upland
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Pleurobema hanleyianum,Georgia Pigtoe,G1,S1,LE,E,Medium sized rivers with good current and coarse sand/gravel substrates; Conasauga River; Bradley & Polk counties.,Aquatic
6010102,South Fork Holston River,60101020202,Elliot Branch-Laurel Creek,Vascular Plant,Flowering Plant,Minuartia godfreyi,Godfrey's Stitchwort,G1,S1,--,E,Wet Meadows And Marshes,Possible
6010103,Watauga River,60101030103,Doe Creek,Vascular Plant,Flowering Plant,Minuartia godfreyi,Godfrey's Stitchwort,G1,S1,--,E,Wet Meadows And Marshes,Possible
6010103,Watauga River,60101030501,Stoney Creek,Vascular Plant,Flowering Plant,Minuartia godfreyi,Godfrey's Stitchwort,G1,S1,--,E,Wet Meadows And Marshes,Possible
6040004,Buffalo River,60400040105,Buffalo River-Grinders Creek,Vascular Plant,Flowering Plant,Minuartia godfreyi,Godfrey's Stitchwort,G1,S1,--,E,Wet Meadows And Marshes,Possible
6030001,Guntersville Lake,60300010104,Battle Creek Lower,Invertebrate Animal,Mollusc,Somatogyrus aureus,Golden Pebblesnail,G1,S1,--,"Rare, Not State Listed",Reported from Tennessee River system; habitat and distribution poorly understood; one contemporary record in Marion Co.,Aquatic
6020001,Lower Tennessee River,60200010603,Tennessee River-Chickamauga Lake Upper,Invertebrate Animal,Arachnid,Nesticus dilutus,Grassy Creek Cave Spider,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Rhea County.,Upland
5130202,Cheatham Lake,51302020304,Richland Creek,Vascular Plant,Flowering Plant,Crataegus harbisonii,Harbison's Hawthorn,G1,S1,--,E,Dry Rocky Calcareous Woods,Upland
5130204,Harpeth River,51302040601,Little Harpeth River,Vascular Plant,Flowering Plant,Crataegus harbisonii,Harbison's Hawthorn,G1,S1,--,E,Dry Rocky Calcareous Woods,Upland
6030004,Lower Elk River,60300040301,East Fork Sugar Creek,Vascular Plant,Flowering Plant,Crataegus harbisonii,Harbison's Hawthorn,G1,S1,--,E,Dry Rocky Calcareous Woods,Upland
8010202,North Fork Obion River,80102020203,North Fork Obion River-Stephens Creek,Vascular Plant,Flowering Plant,Crataegus harbisonii,Harbison's Hawthorn,G1,S1,--,E,Dry Rocky Calcareous Woods,Upland
8010202,North Fork Obion River,80102020207,Little Cypress Creek,Vascular Plant,Flowering Plant,Crataegus harbisonii,Harbison's Hawthorn,G1,S1,--,E,Dry Rocky Calcareous Woods,Upland
8010202,North Fork Obion River,80102020208,North Fork Obion River Outlet,Vascular Plant,Flowering Plant,Crataegus harbisonii,Harbison's Hawthorn,G1,S1,--,E,Dry Rocky Calcareous Woods,Upland
8010202,North Fork Obion River,80102020310,Obion River Middle,Vascular Plant,Flowering Plant,Crataegus harbisonii,Harbison's Hawthorn,G1,S1,--,E,Dry Rocky Calcareous Woods,Upland
8010203,South Fork Obion River,80102030104,Rutherford Fork Obion River Middle,Invertebrate Animal,Crustacean,Creaserinus hortoni,Hatchie Burrowing Crayfish,G1,S1,--,E,"Primary burrower; uses saturated or seasonally saturated soils associated with permanent bodies of water; Mississippi River tributaries, Coastal Plain.",Aquatic
8010203,South Fork Obion River,80102030404,Middle Fork Obion River Middle,Invertebrate Animal,Crustacean,Creaserinus hortoni,Hatchie Burrowing Crayfish,G1,S1,--,E,"Primary burrower; uses saturated or seasonally saturated soils associated with permanent bodies of water; Mississippi River tributaries, Coastal Plain.",Aquatic
8010204,North Fork Forked Deer River,80102040305,Doakville Creek,Invertebrate Animal,Crustacean,Creaserinus hortoni,Hatchie Burrowing Crayfish,G1,S1,--,E,"Primary burrower; uses saturated or seasonally saturated soils associated with permanent bodies of water; Mississippi River tributaries, Coastal Plain.",Aquatic
8010205,South Fork Forked Deer River,80102050101,Huggins Creek,Invertebrate Animal,Crustacean,Creaserinus hortoni,Hatchie Burrowing Crayfish,G1,S1,--,E,"Primary burrower; uses saturated or seasonally saturated soils associated with permanent bodies of water; Mississippi River tributaries, Coastal Plain.",Aquatic
8010205,South Fork Forked Deer River,80102050102,Sugar Creek,Invertebrate Animal,Crustacean,Creaserinus hortoni,Hatchie Burrowing Crayfish,G1,S1,--,E,"Primary burrower; uses saturated or seasonally saturated soils associated with permanent bodies of water; Mississippi River tributaries, Coastal Plain.",Aquatic
8010205,South Fork Forked Deer River,80102050104,Turkey Creek,Invertebrate Animal,Crustacean,Creaserinus hortoni,Hatchie Burrowing Crayfish,G1,S1,--,E,"Primary burrower; uses saturated or seasonally saturated soils associated with permanent bodies of water; Mississippi River tributaries, Coastal Plain.",Aquatic
8010207,Upper Hatchie River,80102070401,Cypress Creek Upper,Invertebrate Animal,Crustacean,Creaserinus hortoni,Hatchie Burrowing Crayfish,G1,S1,--,E,"Primary burrower; uses saturated or seasonally saturated soils associated with permanent bodies of water; Mississippi River tributaries, Coastal Plain.",Aquatic
8010207,Upper Hatchie River,80102070403,Lower Cypress Creek,Invertebrate Animal,Crustacean,Creaserinus hortoni,Hatchie Burrowing Crayfish,G1,S1,--,E,"Primary burrower; uses saturated or seasonally saturated soils associated with permanent bodies of water; Mississippi River tributaries, Coastal Plain.",Aquatic
8010208,Lower Hatchie River,80102080210,Hatchie River-Pirtle Pond,Invertebrate Animal,Crustacean,Creaserinus hortoni,Hatchie Burrowing Crayfish,G1,S1,--,E,"Primary burrower; uses saturated or seasonally saturated soils associated with permanent bodies of water; Mississippi River tributaries, Coastal Plain.",Aquatic
6030003,Upper Elk River,60300030103,Elk River-Caldwell Creek,International Vegetation Classification - Natural,Plant Community,Panicum hemitomon - Dulichium arundinaceum Marsh,Highland Rim Maidencane Pond,G1,S1,--,"Rare, Not State Listed",-,-
6030003,Upper Elk River,60300030201,Bradley Creek,International Vegetation Classification - Natural,Plant Community,Panicum hemitomon - Dulichium arundinaceum Marsh,Highland Rim Maidencane Pond,G1,S1,--,"Rare, Not State Listed",-,-
6040002,Upper Duck River,60400020102,Wolf Creek,International Vegetation Classification - Natural,Plant Community,Panicum hemitomon - Dulichium arundinaceum Marsh,Highland Rim Maidencane Pond,G1,S1,--,"Rare, Not State Listed",-,-
5130108,Caney Fork River,51301080805,Dry Creek,International Vegetation Classification - Natural,Plant Community,Carex lurida - Carex leptalea - Parnassia grandifolia - Juncus brachycephalus - (Xyris tennesseensis) Seepage Fen,Highland Rim Parnassia Seepage Fen,G1,SNR,--,"Rare, Not State Listed",-,-
5130204,Harpeth River,51302040301,South Harpeth River Upper,International Vegetation Classification - Natural,Plant Community,Carex lurida - Carex leptalea - Parnassia grandifolia - Juncus brachycephalus - (Xyris tennesseensis) Seepage Fen,Highland Rim Parnassia Seepage Fen,G1,SNR,--,"Rare, Not State Listed",-,-
6040003,Lower Duck River,60400030101,Big Swan Creek Upper,International Vegetation Classification - Natural,Plant Community,Carex lurida - Carex leptalea - Parnassia grandifolia - Juncus brachycephalus - (Xyris tennesseensis) Seepage Fen,Highland Rim Parnassia Seepage Fen,G1,SNR,--,"Rare, Not State Listed",-,-
6010204,Little Tennessee River,60102040406,Tellico Lake-Little Toqua Creek,Vascular Plant,Fern and Fern Ally,Isoetes tennesseensis,Hiwassee Quillwort,G1,S1,--,E,Rocky River Banks,Possible
6010204,Little Tennessee River,60102040502,Tellico Lake-Island Creek,Vascular Plant,Fern and Fern Ally,Isoetes tennesseensis,Hiwassee Quillwort,G1,S1,--,E,Rocky River Banks,Possible
6020002,Hiwassee River,60200020909,Hiwassee River-Gee Creek,Vascular Plant,Fern and Fern Ally,Isoetes tennesseensis,Hiwassee Quillwort,G1,S1,--,E,Rocky River Banks,Possible
5130108,Caney Fork River,51301080805,Dry Creek,Invertebrate Animal,Insect,Pseudanophthalmus tiresias,Indian Grave Point Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim; DeKalb County.,Upland
5130105,Obey River,51301050504,Neely Creek-Obey River,Invertebrate Animal,Insect,Pseudanophthalmus inquisitor,Inquirer Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim escarpment.,Upland
6020001,Lower Tennessee River,60200011204,Running Water Creek-Nickajack Lake,Vascular Plant,Flowering Plant,Polymnia johnbeckii,John Beck's Leafcup,G1,S1,--,E,Limestone Outcrops,-
6010201,Ft. Loudoun/Watts Bar,60102010501,Moccasin Creek,Vertebrate Animal,Fish,Chrosomus saylori,Laurel Dace,G1,S1,LE,E,Cool 1st-2nd order streams with slabrock and rubble substrate; Walden Ridge of the Cumberland Plateau; Tennessee River watershed.,Aquatic
6020001,Lower Tennessee River,60200010301,Roaring Creek,Vertebrate Animal,Fish,Chrosomus saylori,Laurel Dace,G1,S1,LE,E,Cool 1st-2nd order streams with slabrock and rubble substrate; Walden Ridge of the Cumberland Plateau; Tennessee River watershed.,Aquatic
6020001,Lower Tennessee River,60200010302,Rock Creek,Vertebrate Animal,Fish,Chrosomus saylori,Laurel Dace,G1,S1,LE,E,Cool 1st-2nd order streams with slabrock and rubble substrate; Walden Ridge of the Cumberland Plateau; Tennessee River watershed.,Aquatic
6020001,Lower Tennessee River,60200010607,Soddy Creek,Vertebrate Animal,Fish,Chrosomus saylori,Laurel Dace,G1,S1,LE,E,Cool 1st-2nd order streams with slabrock and rubble substrate; Walden Ridge of the Cumberland Plateau; Tennessee River watershed.,Aquatic
6020004,Sequatchie River,60200040101,Grassy Cove,Vertebrate Animal,Fish,Chrosomus saylori,Laurel Dace,G1,S1,LE,E,Cool 1st-2nd order streams with slabrock and rubble substrate; Walden Ridge of the Cumberland Plateau; Tennessee River watershed.,Aquatic
5130104,South Fork Cumberland River,51301040504,No Business Creek-Big South Fork Cumberland River,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
5130104,South Fork Cumberland River,51301040505,Williams Creek-Big South Fork Cumberland River,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
5130107,Collins River,51301070305,Spring Creek,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
5130107,Collins River,51301070307,Collins River Lower,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
5130108,Caney Fork River,51301080205,Cane Creek Lower,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
5130203,Stones River,51302030206,West Fork Stones River Lower,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
6010101,North Fork Holston River,60101010402,Little Moccasin Creek-Big Moccasin Creek,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
6010102,South Fork Holston River,60101020704,Kendrick Creek-South Fork Holston River,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
6030003,Upper Elk River,60300030406,Tims Ford Resevoir,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
5130105,Obey River,51301050201,Upper West Fork Obey River,Invertebrate Animal,Other Type,Pseudotremia manni,Mann's Cave Millipede,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; collected from riparian mud banks in caves of the northern Eastern Highland Rim; Overton County.,Upland
6010102,South Fork Holston River,60101020405,Painter Spring Branch-South Holston River,Vertebrate Animal,Fish,Etheostoma marmorpinnum,Marbled Darter,G1,S1,LE,E,"Pools and moderate runs with clean pebbles, cobble, & small boulders; lower Little River (Tennessee River drainage).",Aquatic
6010201,Ft. Loudoun/Watts Bar,60102010106,Little River Middle Prong,Vertebrate Animal,Fish,Etheostoma marmorpinnum,Marbled Darter,G1,S1,LE,E,"Pools and moderate runs with clean pebbles, cobble, & small boulders; lower Little River (Tennessee River drainage).",Aquatic
6010201,Ft. Loudoun/Watts Bar,60102010107,Little River Nails Creek,Vertebrate Animal,Fish,Etheostoma marmorpinnum,Marbled Darter,G1,S1,LE,E,"Pools and moderate runs with clean pebbles, cobble, & small boulders; lower Little River (Tennessee River drainage).",Aquatic
6010201,Ft. Loudoun/Watts Bar,60102010110,Little River-Roddy Branch,Vertebrate Animal,Fish,Etheostoma marmorpinnum,Marbled Darter,G1,S1,LE,E,"Pools and moderate runs with clean pebbles, cobble, & small boulders; lower Little River (Tennessee River drainage).",Aquatic
6010206,Powell River,60102060408,Powell River-Norris Lake Lower,Invertebrate Animal,Insect,Pseudanophthalmus sidus,Meredith Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; northern Ridge & Valley.,Upland
5130105,Obey River,51301050201,Upper West Fork Obey River,Invertebrate Animal,Insect,Litocampa sp. 7,Mill Hollow Cave Dipluran,G1,S1,--,"Rare, Not State Listed","Terrestrial cave obligate, northern Cumberlands.",Upland
6010107,Lower French Broad River,60101070201,Le Conte Creek,Nonvascular Plant,Non-Vascular Plant,Leptohymenium sharpii,Mount Leconte Moss,G1,S1,--,E,"Old Growth Fraser Fir Forests, On Rocks",Upland
6010107,Lower French Broad River,60101070206,West Prong Little Pigeon River Upper,Nonvascular Plant,Non-Vascular Plant,Leptohymenium sharpii,Mount Leconte Moss,G1,S1,--,E,"Old Growth Fraser Fir Forests, On Rocks",Upland
6010107,Lower French Broad River,60101070302,Little Pigeon River Upper,Nonvascular Plant,Non-Vascular Plant,Leptohymenium sharpii,Mount Leconte Moss,G1,S1,--,E,"Old Growth Fraser Fir Forests, On Rocks",Upland
5130105,Obey River,51301050105,Big Laurel Creek-East Fork Obey River,Invertebrate Animal,Insect,Litocampa sp. 8,Mountain Eye Cave Dipluran,G1,S1,--,"Rare, Not State Listed","Terrestrial cave obligate, northern Cumberlands.",Upland
6020001,Lower Tennessee River,60200011204,Running Water Creek-Nickajack Lake,Invertebrate Animal,Insect,Pseudanophthalmus nickajackensis,Nickajack Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Nickajack Cave; Marion County.,Upland
6010201,Ft. Loudoun/Watts Bar,60102010303,Pond Creek,Invertebrate Animal,Insect,Pseudanophthalmus paulus,Nobletts Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; southern Ridge & Valley; reported from one historical location in Monroe County.,Upland
6020001,Lower Tennessee River,60200010603,Tennessee River-Chickamauga Lake Upper,Invertebrate Animal,Insect,Pseudanophthalmus nortoni,Norton's Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Ridge & Valley.,Upland
5130105,Obey River,51301050101,Headwaters East Fork Obey River,Invertebrate Animal,Crustacean,Cambarus obeyensis,Obey Crayfish,G1,S2,--,E,Under cover in small-medium sized streams; headwaters of East Fork Obey River; northern Cumberlands; tertiary burrower.,Aquatic
5130105,Obey River,51301050102,Hurricane Creek,Invertebrate Animal,Crustacean,Cambarus obeyensis,Obey Crayfish,G1,S2,--,E,Under cover in small-medium sized streams; headwaters of East Fork Obey River; northern Cumberlands; tertiary burrower.,Aquatic
6020003,Ocoee River,60200030210,Ocoee River Dam #2,Invertebrate Animal,Mollusc,Fumonelix archeri,Ocoee Covert,G1,S1,--,"Rare, Not State Listed","In leaf litter or under rock ledges; rich woods north and south of Ocoee River, Cherokee National Forest, Polk County.",Upland
5130201,Old Hickory Lake,51302010302,Cumberland River-Hogan Creek,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
5130201,Old Hickory Lake,51302010304,Cumberland River-Dixon Creek,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
5130202,Cheatham Lake,51302020305,Cumberland River-Browns Creek,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6010107,Lower French Broad River,60101070403,French Broad River-Millican Creek,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6010201,Ft. Loudoun/Watts Bar,60102010204,Fort Louden Lake Upper,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6010201,Ft. Loudoun/Watts Bar,60102010302,Tennessee River-Town Creek,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6010206,Powell River,60102060404,Gap Creek-Powell River,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6010207,Lower Clinch River,60102070403,Clinch River-Wolf creek,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6010207,Lower Clinch River,60102070405,Clinch River Outlet,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6020001,Lower Tennessee River,60200010603,Tennessee River-Chickamauga Lake Upper,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6020001,Lower Tennessee River,60200011202,Tennessee River-Nickajack Lake Upper,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6040001,TN Westen Valley-Beech River,60400010504,Tennessee River-Mud Creek,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6040001,TN Westen Valley-Beech River,60400010508,Tennessee River-Beason Creek,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6040001,TN Westen Valley-Beech River,60400010701,Tennessee River-Ross Creek,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6040001,TN Westen Valley-Beech River,60400010703,Tennessee River-White Oak Creek,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6040001,TN Westen Valley-Beech River,60400010704,Tennessee River-Cedar Creek,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6040001,TN Westen Valley-Beech River,60400011001,Tennessee River-Lick Creek,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
6040002,Upper Duck River,60400020703,Duck River,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
