,Huc_8,Watershed,Huc_12,Huc_12Name,Type,Category,Scientific_Name,Common_Name,Global_Rank,State_Rank,Fed_Status,State_Status,Habitat,Wet_Habitat_Flag
1394,5130108,Caney Fork River,51301080801,Saunders Fork,Vascular Plant,Flowering Plant,Juglans cinerea,Butternut,G3,S3,--,T,Rich Woods And Hollows,Possible
1395,5130108,Caney Fork River,51301080801,Saunders Fork,Vertebrate Animal,Fish,Notropis rupestris,Bedrock Shiner,G2,S2,--,D,Bedrock pools of some low-gradient streams of the Nashville Basin.,Aquatic
1396,5130108,Caney Fork River,51301080802,Smith Fork Creek Upper,Vertebrate Animal,Fish,Notropis rupestris,Bedrock Shiner,G2,S2,--,D,Bedrock pools of some low-gradient streams of the Nashville Basin.,Aquatic
1397,5130108,Caney Fork River,51301080802,Smith Fork Creek Upper,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
1398,5130108,Caney Fork River,51301080803,Clear Fork,Vascular Plant,Flowering Plant,Allium burdickii,Narrow-leaf Ramps,G4G5,S1S2,--,T-CE,Rich Woods,Possible
1399,5130108,Caney Fork River,51301080803,Clear Fork,Vascular Plant,Flowering Plant,Juglans cinerea,Butternut,G3,S3,--,T,Rich Woods And Hollows,Possible
1400,5130108,Caney Fork River,51301080803,Clear Fork,Vertebrate Animal,Mammal,Sorex hoyi,American Pygmy Shrew,G5,S2,--,"Rare, Not State Listed","Found in a variety of habitats, with moist sites preferred over dry areas; middle and east Tennessee.",Upland
1401,5130108,Caney Fork River,51301080803,Clear Fork,Vascular Plant,Flowering Plant,Parnassia grandifolia,Large-leaved Grass-of-parnassus,G3,S3,--,S,Calcareous Seeps,Possible
1402,5130108,Caney Fork River,51301080803,Clear Fork,Vascular Plant,Flowering Plant,Caulophyllum giganteum,Giant Blue Cohosh,G4G5,S1,--,T,Rich Woods,Upland
1403,5130108,Caney Fork River,51301080803,Clear Fork,Invertebrate Animal,Crustacean,Cambarus clivosus,Short Mountain Crayfish,G2,S2,--,D,Occurs in spring- or seep-fed tributaries of Caney Fork & Stones rivers; escarpment of E Highland Rim in Cannon & DeKalb counties.,Aquatic
1404,5130108,Caney Fork River,51301080803,Clear Fork,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
1405,5130108,Caney Fork River,51301080803,Clear Fork,Vascular Plant,Flowering Plant,Panax quinquefolius,American Ginseng,G3G4,S3S4,--,S-CE,Rich Woods,Possible
1406,5130108,Caney Fork River,51301080803,Clear Fork,Invertebrate Animal,Insect,Pseudanophthalmus farrelli,A Cave Obligate Beetle,G1G2,S1S2,--,"Rare, Not State Listed",Terrestrial cave obligate; eastern Highland Rim escarpment.,Upland
1407,5130108,Caney Fork River,51301080804,Smith Fork Creek Middle,Invertebrate Animal,Mollusc,Pleuronaia dolabelloides,Slabside Pearlymussel,G2,S2,LE,E,"Lg creeks to mod sized rivers, in riffles/shoals of sand, fine gravel, and cobble substrates with mod current; Tennessee R watershed.",Aquatic
1408,5130108,Caney Fork River,51301080804,Smith Fork Creek Middle,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
1409,5130108,Caney Fork River,51301080804,Smith Fork Creek Middle,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
1410,5130108,Caney Fork River,51301080804,Smith Fork Creek Middle,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland
1411,5130108,Caney Fork River,51301080804,Smith Fork Creek Middle,Vertebrate Animal,Fish,Notropis rupestris,Bedrock Shiner,G2,S2,--,D,Bedrock pools of some low-gradient streams of the Nashville Basin.,Aquatic
1412,5130108,Caney Fork River,51301080805,Dry Creek,Invertebrate Animal,Insect,Pseudanophthalmus farrelli,A Cave Obligate Beetle,G1G2,S1S2,--,"Rare, Not State Listed",Terrestrial cave obligate; eastern Highland Rim escarpment.,Upland
1413,5130108,Caney Fork River,51301080805,Dry Creek,Invertebrate Animal,Other Type,Pseudotremia lictor,A Cave Obligate Millipede,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim; DeKalb County.,Upland
1414,5130108,Caney Fork River,51301080805,Dry Creek,Invertebrate Animal,Insect,Pseudanophthalmus tiresias,Indian Grave Point Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim; DeKalb County.,Upland
1415,5130108,Caney Fork River,51301080805,Dry Creek,Vascular Plant,Flowering Plant,Juglans cinerea,Butternut,G3,S3,--,T,Rich Woods And Hollows,Possible
1416,5130108,Caney Fork River,51301080805,Dry Creek,Vascular Plant,Flowering Plant,Parnassia grandifolia,Large-leaved Grass-of-parnassus,G3,S3,--,S,Calcareous Seeps,Possible
1417,5130108,Caney Fork River,51301080805,Dry Creek,Vascular Plant,Flowering Plant,Panax quinquefolius,American Ginseng,G3G4,S3S4,--,S-CE,Rich Woods,Possible
1418,5130108,Caney Fork River,51301080805,Dry Creek,Vascular Plant,Flowering Plant,Caulophyllum giganteum,Giant Blue Cohosh,G4G5,S1,--,T,Rich Woods,Upland
1419,5130108,Caney Fork River,51301080805,Dry Creek,Vertebrate Animal,Amphibian,Aneides aeneus,Green Salamander,G3G4,S3S4,--,"Rare, Not State Listed",Damp crevices in shaded rock outcrops and ledges; beneath loose bark and cracks of trees and sometimes in/or under logs.,Upland
1420,5130108,Caney Fork River,51301080805,Dry Creek,Vertebrate Animal,Fish,Typhlichthys subterraneus,Southern Cavefish,G4,S3,--,D,"Aquatic cave obligate; cave streams, karst waters, and water supply wells; reported from all karst regions excluding RV & BR.",Aquatic
1421,5130108,Caney Fork River,51301080805,Dry Creek,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
1422,5130108,Caney Fork River,51301080805,Dry Creek,Invertebrate Animal,Arachnid,Kleptochthonius myopius,A Cave Obligate Pseudoscorpion,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim.,Upland
1423,5130108,Caney Fork River,51301080805,Dry Creek,Invertebrate Animal,Arachnid,Hesperochernes mirabilis,Southeastern Cave Pseudoscorpion,G5,S3,--,"Rare, Not State Listed",Terrestrial cave obligate; woodrat debris in caves; middle Tennessee.,Upland
1424,5130108,Caney Fork River,51301080805,Dry Creek,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland
1425,5130108,Caney Fork River,51301080805,Dry Creek,Invertebrate Animal,Other Type,Pseudotremia cercops,A Cave Obligate Millipede,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim escarpment; reported from Dekalb County.,Upland
1426,5130108,Caney Fork River,51301080805,Dry Creek,International Vegetation Classification - Natural,Plant Community,Carex lurida - Carex leptalea - Parnassia grandifolia - Juncus brachycephalus - (Xyris tennesseensis) Seepage Fen,Highland Rim Parnassia Seepage Fen,G1,SNR,--,"Rare, Not State Listed",-,-
1427,5130108,Caney Fork River,51301080805,Dry Creek,Invertebrate Animal,Crustacean,Cambarus clivosus,Short Mountain Crayfish,G2,S2,--,D,Occurs in spring- or seep-fed tributaries of Caney Fork & Stones rivers; escarpment of E Highland Rim in Cannon & DeKalb counties.,Aquatic
1428,5130108,Caney Fork River,51301080805,Dry Creek,Vertebrate Animal,Mammal,Neotoma magister,Allegheny Woodrat,G3G4,S3,--,D,"Outcrops, cliffs, talus slopes, crevices, sinkholes, caves & karst.",Upland
1429,5130108,Caney Fork River,51301080806,Smith Fork Creek Lower,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
1430,5130108,Caney Fork River,51301080806,Smith Fork Creek Lower,Invertebrate Animal,Mollusc,Lithasia armigera,Armored Rocksnail,G3G4,S1S2,--,"Rare, Not State Listed","Partially buried logs, gravel, and preferably submerged rock outcrops; lower Cumberland River & larger tributaries; Obey River.<br>",Aquatic
1431,5130108,Caney Fork River,51301080806,Smith Fork Creek Lower,Vascular Plant,Flowering Plant,Elymus svensonii,Svenson's Wild-rye,G3,S2,--,T,Rocky Bluffs,Upland
1432,5130108,Caney Fork River,51301080806,Smith Fork Creek Lower,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland
1433,5130108,Caney Fork River,51301080901,Mine Lick Creek,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
1434,5130108,Caney Fork River,51301080901,Mine Lick Creek,Vertebrate Animal,Bird,Setophaga cerulea,Cerulean Warbler,G4,S3B,--,D,"Mature deciduous forest, particularly in floodplains or mesic conditions.",Upland
1435,5130108,Caney Fork River,51301080901,Mine Lick Creek,Vascular Plant,Flowering Plant,Potamogeton amplifolius,Large-leaf Pondweed,G5,S1,--,T,Lakes And Streams,Aquatic
1436,5130108,Caney Fork River,51301080902,Center Hill Lake,Vertebrate Animal,Amphibian,Aneides aeneus,Green Salamander,G3G4,S3S4,--,"Rare, Not State Listed",Damp crevices in shaded rock outcrops and ledges; beneath loose bark and cracks of trees and sometimes in/or under logs.,Upland
1437,5130108,Caney Fork River,51301080902,Center Hill Lake,Vascular Plant,Flowering Plant,Elymus svensonii,Svenson's Wild-rye,G3,S2,--,T,Rocky Bluffs,Upland
1438,5130108,Caney Fork River,51301080902,Center Hill Lake,Vascular Plant,Flowering Plant,Draba ramosissima,Branching Whitlow-grass,G4,S2,--,S,Calcareous Bluffs,Upland
1439,5130108,Caney Fork River,51301080902,Center Hill Lake,Vertebrate Animal,Bird,Setophaga cerulea,Cerulean Warbler,G4,S3B,--,D,"Mature deciduous forest, particularly in floodplains or mesic conditions.",Upland
1440,5130108,Caney Fork River,51301080902,Center Hill Lake,Vertebrate Animal,Mammal,Neotoma magister,Allegheny Woodrat,G3G4,S3,--,D,"Outcrops, cliffs, talus slopes, crevices, sinkholes, caves & karst.",Upland
1441,5130108,Caney Fork River,51301080902,Center Hill Lake,Vascular Plant,Flowering Plant,Erythronium rostratum,Beaked Trout-lily,G5,S2,--,S,Mesic Woods And Slopes,Possible
1442,5130108,Caney Fork River,51301080902,Center Hill Lake,Vascular Plant,Flowering Plant,Erysimum capitatum,Western Wallflower,G5,S1S2,--,E,Rocky Bluffs,Upland
1443,5130108,Caney Fork River,51301080903,Center Hill Lake,Vascular Plant,Flowering Plant,Trillium pusillum,Least Trillium,G3,S2,--,E,Alluvial/Moist Ravines And Dry Ridges,Possible
1444,5130108,Caney Fork River,51301080903,Center Hill Lake,Invertebrate Animal,Crustacean,Cambarus clivosus,Short Mountain Crayfish,G2,S2,--,D,Occurs in spring- or seep-fed tributaries of Caney Fork & Stones rivers; escarpment of E Highland Rim in Cannon & DeKalb counties.,Aquatic
1445,5130108,Caney Fork River,51301080903,Center Hill Lake,Vascular Plant,Flowering Plant,Erysimum capitatum,Western Wallflower,G5,S1S2,--,E,Rocky Bluffs,Upland
1446,5130108,Caney Fork River,51301080903,Center Hill Lake,Vascular Plant,Flowering Plant,Eriogonum harperi,Harper's Umbrella-plant,G4T2,S1,--,E,Rocky Bluffs,Upland
1447,5130108,Caney Fork River,51301080903,Center Hill Lake,Vascular Plant,Flowering Plant,Panax quinquefolius,American Ginseng,G3G4,S3S4,--,S-CE,Rich Woods,Possible
1448,5130108,Caney Fork River,51301080903,Center Hill Lake,Vascular Plant,Flowering Plant,Juglans cinerea,Butternut,G3,S3,--,T,Rich Woods And Hollows,Possible
1449,5130108,Caney Fork River,51301080903,Center Hill Lake,Vascular Plant,Flowering Plant,Elymus svensonii,Svenson's Wild-rye,G3,S2,--,T,Rocky Bluffs,Upland
1450,5130108,Caney Fork River,51301080903,Center Hill Lake,Vascular Plant,Flowering Plant,Allium tricoccum,Ramps,G5,S1S2,--,S-CE,Rich Woods,Possible
1451,5130108,Caney Fork River,51301080903,Center Hill Lake,Vascular Plant,Flowering Plant,Allium burdickii,Narrow-leaf Ramps,G4G5,S1S2,--,T-CE,Rich Woods,Possible
1452,5130108,Caney Fork River,51301080903,Center Hill Lake,Vascular Plant,Flowering Plant,Acalypha deamii,Deam's Copperleaf,G4?,S1,--,S,Mesic Woods-Sandbars,Possible
1453,5130108,Caney Fork River,51301080903,Center Hill Lake,Vertebrate Animal,Bird,Setophaga cerulea,Cerulean Warbler,G4,S3B,--,D,"Mature deciduous forest, particularly in floodplains or mesic conditions.",Upland
1454,5130108,Caney Fork River,51301080904,Indian Creek,Vascular Plant,Flowering Plant,Elymus svensonii,Svenson's Wild-rye,G3,S2,--,T,Rocky Bluffs,Upland
1455,5130108,Caney Fork River,51301080904,Indian Creek,Vascular Plant,Flowering Plant,Erysimum capitatum,Western Wallflower,G5,S1S2,--,E,Rocky Bluffs,Upland
1456,5130108,Caney Fork River,51301080904,Indian Creek,Vascular Plant,Flowering Plant,Draba ramosissima,Branching Whitlow-grass,G4,S2,--,S,Calcareous Bluffs,Upland
1457,5130108,Caney Fork River,51301080904,Indian Creek,Vascular Plant,Flowering Plant,Eriogonum harperi,Harper's Umbrella-plant,G4T2,S1,--,E,Rocky Bluffs,Upland
1458,5130108,Caney Fork River,51301080904,Indian Creek,Vertebrate Animal,Mammal,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,G3G4,S3,--,D,"Caves, hollow trees, abandoned buildings; often associated with forested areas.",Upland
1459,5130108,Caney Fork River,51301080904,Indian Creek,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
1460,5130108,Caney Fork River,51301080905,Center Hill Lake,Invertebrate Animal,Mollusc,Plethobasus cicatricosus,White Wartyback,G1,S1,"LE, XN",E,Presumed to inhabit shoals and riffles in large rivers; Tennessee & Cumberland river systems.  Very rare & poss extirpated in TN.,Aquatic
1461,5130108,Caney Fork River,51301080905,Center Hill Lake,Vascular Plant,Flowering Plant,Erysimum capitatum,Western Wallflower,G5,S1S2,--,E,Rocky Bluffs,Upland
1462,5130108,Caney Fork River,51301080905,Center Hill Lake,Vascular Plant,Flowering Plant,Apios priceana,Price's Potato-bean,G3,S3,LT,E,Openings In Rich Woods,Possible
1463,5130108,Caney Fork River,51301080905,Center Hill Lake,Vascular Plant,Flowering Plant,Amsonia tabernaemontana var. gattingeri,Limestone Blue Star,G5T3Q,S3,--,S,"Glades, Barrens, And Rocky River Bars",Possible
1464,5130108,Caney Fork River,51301080905,Center Hill Lake,Invertebrate Animal,Mollusc,Cumberlandia monodonta,Spectaclecase,G3,S2S3,LE,E,"Medium to large rivers; in substrates from mud and sand to gravel, cobble, and boulders; Cumberland and Tennessee river systems.",Aquatic
1465,5130108,Caney Fork River,51301080905,Center Hill Lake,Vascular Plant,Flowering Plant,Draba ramosissima,Branching Whitlow-grass,G4,S2,--,S,Calcareous Bluffs,Upland
1466,5130108,Caney Fork River,51301080905,Center Hill Lake,Invertebrate Animal,Mollusc,Epioblasma brevidens,Cumberlandian Combshell,G1,S1,"LE, XN",E,"Large creeks to large rivers, in coarse sand or mixtures of gravel, cobble, or rocks; Tennessee & Cumberland river systems.",Aquatic
1467,5130108,Caney Fork River,51301080905,Center Hill Lake,Invertebrate Animal,Mollusc,Pleuronaia dolabelloides,Slabside Pearlymussel,G2,S2,LE,E,"Lg creeks to mod sized rivers, in riffles/shoals of sand, fine gravel, and cobble substrates with mod current; Tennessee R watershed.",Aquatic
1468,5130108,Caney Fork River,51301080905,Center Hill Lake,Vascular Plant,Flowering Plant,Stellaria fontinalis,Water Stitchwort,G3,S3,--,S,Seeps And Limestone Creek Beds,Possible
1469,5130108,Caney Fork River,51301080905,Center Hill Lake,Vascular Plant,Flowering Plant,Elymus svensonii,Svenson's Wild-rye,G3,S2,--,T,Rocky Bluffs,Upland
1470,5130108,Caney Fork River,51301080905,Center Hill Lake,Vascular Plant,Flowering Plant,Liparis loeselii,Fen Orchis,G5,S1,--,T,Calcareous Seeps,Possible
1471,5130108,Caney Fork River,51301080905,Center Hill Lake,Vertebrate Animal,Bird,Setophaga cerulea,Cerulean Warbler,G4,S3B,--,D,"Mature deciduous forest, particularly in floodplains or mesic conditions.",Upland
1472,5130108,Caney Fork River,51301080905,Center Hill Lake,Invertebrate Animal,Mollusc,Epioblasma triquetra,Snuffbox,G3,S3,LE,E,"Riffles of medium-large rivers with stony or sandy bottoms, in swift currents, usually deeply buried; Tennessee & Cumb. river systems.",Aquatic
1473,5130108,Caney Fork River,51301080905,Center Hill Lake,Vascular Plant,Flowering Plant,Packera plattensis,Prairie Ragwort,G5,S1,--,S,"Open Riverbanks, Barrens",Upland
1474,5130108,Caney Fork River,51301080905,Center Hill Lake,Invertebrate Animal,Mollusc,Plethobasus cyphyus,Sheepnose,G3,S2S3,LE,E,"Large to medium-sized rivers, in riffles and coarse sand/gravel subst; TN & Cumb river systems incl KY Reservoir; W Uplands & Rim.",Aquatic
1475,5130108,Caney Fork River,51301080905,Center Hill Lake,Invertebrate Animal,Mollusc,Lampsilis abrupta,Pink Mucket,G1G2,S2,LE,E,"Generally a large river species, preferring sand-gravel or rocky substrates with mod-strong currents; Tennessee & Cumberland river systems.",Aquatic
1476,5130108,Caney Fork River,51301080905,Center Hill Lake,Invertebrate Animal,Mollusc,Cyprogenia stegaria,Fanshell,G1,S1,"LE, XN",E,Medium to large streams and rivers with coarse sand and gravel substrates; Cumberland and Tennessee river systems.,Aquatic
1477,5130108,Caney Fork River,51301080905,Center Hill Lake,Invertebrate Animal,Mollusc,Theliderma cylindrica cylindrica,Rabbitsfoot,G3G4T3,S3,LT,T,Large rivers in sand and gravel; Tennessee & Cumberland systems; big river form of Q. cylindrica.,Aquatic
1478,5130108,Caney Fork River,51301080905,Center Hill Lake,Nonvascular Plant,Non-Vascular Plant,Tortula fragilis,Fragile Tortula,G5,S1,--,E,Steep Calcareous Bluffs,Upland
1479,5130108,Caney Fork River,51301080905,Center Hill Lake,Invertebrate Animal,Mollusc,Epioblasma obliquata,Catspaw,G1,S1,LE,E,"Medium-large rivers, in sand and gravel substrates in runs and riffles; Tennessee & Cumberland river systems.",Aquatic
1480,5130108,Caney Fork River,51301080905,Center Hill Lake,Invertebrate Animal,Mollusc,Pleurobema clava,Clubshell,G1G2,SH,LE,E,"Small/med-sized rivers and streams; deeply buried in sand/fine gravel or in clean, coarse sand/gravel runs; lower Cumb. & Tenn. rivers.",Aquatic
1481,5130108,Caney Fork River,51301080905,Center Hill Lake,Invertebrate Animal,Mollusc,Dromus dromas,Dromedary Pearlymussel,G1,S1,"LE, XN",E,"Medium-large rivers with riffles and shoals w/ relatively firm rubble, gravel, and stable substrates; Tennessee & Cumberland systems.",Aquatic
1482,5130108,Caney Fork River,51301080905,Center Hill Lake,Vascular Plant,Flowering Plant,Eriogonum harperi,Harper's Umbrella-plant,G4T2,S1,--,E,Rocky Bluffs,Upland
1483,5130108,Caney Fork River,51301080905,Center Hill Lake,Invertebrate Animal,Mollusc,Obovaria subrotunda,Round Hickorynut,G4,S2S3,--,"Rare, Not State Listed","Medium-large rivers in sand and gravel subst with moderate flow; TN & Cumb rivers; also Red River in Robertson Co., W Highland Rim.",Aquatic
1484,5130108,Caney Fork River,51301080905,Center Hill Lake,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
1485,5130108,Caney Fork River,51301080905,Center Hill Lake,Invertebrate Animal,Mollusc,Epioblasma capsaeformis,Oyster Mussel,G1,S1,"LE, XN",E,Shallow riffles in mod-swift current of small-medium rivers with coarse sand and gravel; Tennessee &amp; Cumberland river systems excluding the Duck River.,Aquatic
1486,5130108,Caney Fork River,51301080905,Center Hill Lake,Vertebrate Animal,Mammal,Neotoma magister,Allegheny Woodrat,G3G4,S3,--,D,"Outcrops, cliffs, talus slopes, crevices, sinkholes, caves & karst.",Upland
1487,5130108,Caney Fork River,51301080906,Hickman Creek,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
1488,5130108,Caney Fork River,51301080906,Hickman Creek,Vertebrate Animal,Fish,Notropis rupestris,Bedrock Shiner,G2,S2,--,D,Bedrock pools of some low-gradient streams of the Nashville Basin.,Aquatic
1489,5130108,Caney Fork River,51301080906,Hickman Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
1490,5130108,Caney Fork River,51301080907,Mulherrin Creek,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
1491,5130108,Caney Fork River,51301080907,Mulherrin Creek,Vertebrate Animal,Fish,Notropis rupestris,Bedrock Shiner,G2,S2,--,D,Bedrock pools of some low-gradient streams of the Nashville Basin.,Aquatic
1492,5130108,Caney Fork River,51301080908,Caney Fork River Outlet,Vascular Plant,Flowering Plant,Elymus svensonii,Svenson's Wild-rye,G3,S2,--,T,Rocky Bluffs,Upland
1493,5130108,Caney Fork River,51301080908,Caney Fork River Outlet,Invertebrate Animal,Mollusc,Cumberlandia monodonta,Spectaclecase,G3,S2S3,LE,E,"Medium to large rivers; in substrates from mud and sand to gravel, cobble, and boulders; Cumberland and Tennessee river systems.",Aquatic
1494,5130108,Caney Fork River,51301080908,Caney Fork River Outlet,Vascular Plant,Flowering Plant,Geranium robertianum,Herb-robert,G5,S1,--,S,Sheltered Limestone Woods,Upland
1495,5130108,Caney Fork River,51301080908,Caney Fork River Outlet,Vascular Plant,Flowering Plant,Stellaria fontinalis,Water Stitchwort,G3,S3,--,S,Seeps And Limestone Creek Beds,Possible
1496,5130108,Caney Fork River,51301080908,Caney Fork River Outlet,Vertebrate Animal,Fish,Notropis rupestris,Bedrock Shiner,G2,S2,--,D,Bedrock pools of some low-gradient streams of the Nashville Basin.,Aquatic
1497,5130108,Caney Fork River,51301080908,Caney Fork River Outlet,Invertebrate Animal,Mollusc,Pleurobema clava,Clubshell,G1G2,SH,LE,E,"Small/med-sized rivers and streams; deeply buried in sand/fine gravel or in clean, coarse sand/gravel runs; lower Cumb. & Tenn. rivers.",Aquatic
